Image Path,Question,Predicted Answer,Correct Answer
DS-MVTec/transistor/image/bent_lead/008.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/transistor/image/bent_lead/008.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/bent_lead/008.png,There is a defect in the object. How does the defect affect the object?,B,B
DS-MVTec/transistor/image/bent_lead/009.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/bent_lead/009.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/bent_lead/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/bent_lead/009.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/bent_lead/009.png,There is a defect in the object. How might the defect potentially affect the transistor?,B,B
DS-MVTec/transistor/image/cut_lead/000.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/cut_lead/000.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/000.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/cut_lead/000.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/transistor/image/cut_lead/000.png,There is a defect in the object. What is the effect of the defect on the lead?,D,B
DS-MVTec/transistor/image/cut_lead/001.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/cut_lead/001.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/transistor/image/cut_lead/001.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/cut_lead/001.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/cut_lead/001.png,There is a defect in the object. What could be the effect of the defect on the transistor's function?,A,A
DS-MVTec/transistor/image/cut_lead/002.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/002.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/cut_lead/002.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/transistor/image/cut_lead/002.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/transistor/image/cut_lead/002.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/003.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/cut_lead/003.png,There is a defect in the object. What is the type of the defect?,D,A
DS-MVTec/transistor/image/cut_lead/003.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/transistor/image/cut_lead/003.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/cut_lead/003.png,There is a defect in the object. How does the defect affect the transistor?,B,B
DS-MVTec/transistor/image/cut_lead/004.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/004.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/transistor/image/cut_lead/004.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/transistor/image/cut_lead/004.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/transistor/image/cut_lead/004.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/transistor/image/cut_lead/005.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/005.png,There is a defect in the object. What is the type of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/005.png,There is a defect in the object. Where is the defect?,A,C
DS-MVTec/transistor/image/cut_lead/005.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/cut_lead/005.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/006.png,Is there any defect in the transistor?,A,A
DS-MVTec/transistor/image/cut_lead/006.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/transistor/image/cut_lead/006.png,There is a defect in the object. Where is the defect located?,C,A
DS-MVTec/transistor/image/cut_lead/006.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/transistor/image/cut_lead/006.png,There is a defect in the object. Do the other parts of the transistor appear to be intact?,A,A
DS-MVTec/transistor/image/cut_lead/007.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/007.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/transistor/image/cut_lead/007.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/transistor/image/cut_lead/007.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/007.png,There is a defect in the object. What could be the effect of the defect?,D,D
DS-MVTec/transistor/image/cut_lead/008.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/008.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/cut_lead/008.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/cut_lead/008.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/cut_lead/008.png,"There is a defect in the object. Compared to the normal sample, how does the defective lead appear?",D,D
DS-MVTec/transistor/image/cut_lead/009.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/cut_lead/009.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/cut_lead/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/cut_lead/009.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/cut_lead/009.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/000.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/damaged_case/000.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/000.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/damaged_case/000.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/transistor/image/damaged_case/000.png,There is a defect in the object. What effect does the defect have on the object's appearance?,B,B
DS-MVTec/transistor/image/damaged_case/001.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/damaged_case/001.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/transistor/image/damaged_case/001.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/damaged_case/001.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/transistor/image/damaged_case/001.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/transistor/image/damaged_case/002.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/002.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/002.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/damaged_case/002.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/002.png,There is a defect in the object. What is the effect of the defect?,A,A
DS-MVTec/transistor/image/damaged_case/003.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/003.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/003.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/damaged_case/003.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/003.png,There is a defect in the object. What is exposed due to the defect?,C,C
DS-MVTec/transistor/image/damaged_case/004.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/004.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/004.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/damaged_case/004.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/004.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/005.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/005.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/005.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/damaged_case/005.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/transistor/image/damaged_case/005.png,There is a defect in the object. What is the texture of the defect area compared to the normal surface?,B,B
DS-MVTec/transistor/image/damaged_case/006.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/006.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/006.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/transistor/image/damaged_case/006.png,There is a defect in the object. What is the appearance of the defect?,B,C
DS-MVTec/transistor/image/damaged_case/006.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/007.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/damaged_case/007.png,There is a defect in the object. What is the type of the defect?,C,A
DS-MVTec/transistor/image/damaged_case/007.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/transistor/image/damaged_case/007.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/transistor/image/damaged_case/007.png,There is a defect in the object. What could be the effect of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/008.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/damaged_case/008.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/transistor/image/damaged_case/008.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/damaged_case/008.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/008.png,There is a defect in the object. How does the shape of the damaged area appear?,B,B
DS-MVTec/transistor/image/damaged_case/009.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/damaged_case/009.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/damaged_case/009.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/transistor/image/damaged_case/009.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/damaged_case/009.png,There is a defect in the object. What is the effect of the defect?,C,C
DS-MVTec/transistor/image/good/000.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/001.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/good/002.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/003.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/004.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/005.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/006.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/007.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/008.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/good/009.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/010.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/011.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/012.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/013.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/014.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/015.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/016.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/017.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/018.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/019.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/020.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/021.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/022.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/023.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/good/024.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/025.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/026.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/good/027.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/028.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/029.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/030.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/031.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/032.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/033.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/034.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/035.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/036.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/037.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/038.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/039.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/040.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/041.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/042.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/043.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/044.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/045.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/046.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/047.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/048.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/049.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/good/050.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/051.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/052.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/053.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/054.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/055.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/good/056.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/057.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/good/058.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/good/059.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/misplaced/000.png,Is there any defect in the object?,A,B
DS-MVTec/transistor/image/misplaced/000.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/misplaced/000.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/transistor/image/misplaced/000.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/transistor/image/misplaced/000.png,There is a defect in the object. What is the potential effect of the defect?,A,A
DS-MVTec/transistor/image/misplaced/001.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/001.png,There is a defect in the object. What is the type of the defect?,B,D
DS-MVTec/transistor/image/misplaced/001.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/transistor/image/misplaced/001.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/transistor/image/misplaced/001.png,There is a defect in the object. What does the defect affect?,D,D
DS-MVTec/transistor/image/misplaced/002.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/002.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/misplaced/002.png,There is a defect in the object. Where is the defect?,D,C
DS-MVTec/transistor/image/misplaced/002.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/transistor/image/misplaced/002.png,There is a defect in the object. What is the effect of the defect?,D,D
DS-MVTec/transistor/image/misplaced/003.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/003.png,There is a defect in the object. What is the type of the defect?,C,C
DS-MVTec/transistor/image/misplaced/003.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/misplaced/003.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/misplaced/003.png,There is a defect in the object. What is the effect of the defect?,B,B
DS-MVTec/transistor/image/misplaced/004.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/004.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/misplaced/004.png,There is a defect in the object. Where is the defect?,D,D
DS-MVTec/transistor/image/misplaced/004.png,There is a defect in the object. What is the appearance of the defect?,C,D
DS-MVTec/transistor/image/misplaced/004.png,There is a defect in the object. What could potentially be the effect of this defect?,B,B
DS-MVTec/transistor/image/misplaced/005.png,Is there any defect in the object?,B,A
DS-MVTec/transistor/image/misplaced/005.png,There is a defect in the object. What is the type of the defect?,D,B
DS-MVTec/transistor/image/misplaced/005.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/transistor/image/misplaced/005.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/transistor/image/misplaced/005.png,There is a defect in the object. What could be the effect of the defect?,C,C
DS-MVTec/transistor/image/misplaced/006.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/006.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/transistor/image/misplaced/006.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/transistor/image/misplaced/006.png,There is a defect in the object. What is the appearance of the defect?,C,A
DS-MVTec/transistor/image/misplaced/006.png,There is a defect in the object. How does the defect potentially affect the transistor's functionality?,A,A
DS-MVTec/transistor/image/misplaced/007.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/007.png,There is a defect in the object. What is the type of the defect?,D,A
DS-MVTec/transistor/image/misplaced/007.png,There is a defect in the object. Where is the defect?,B,A
DS-MVTec/transistor/image/misplaced/007.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/transistor/image/misplaced/007.png,There is a defect in the object. What is the effect of the defect?,C,D
DS-MVTec/transistor/image/misplaced/008.png,Is there any defect in the object?,A,A
DS-MVTec/transistor/image/misplaced/008.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/misplaced/008.png,There is a defect in the object. Where is the defect?,C,B
DS-MVTec/transistor/image/misplaced/008.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/transistor/image/misplaced/008.png,There is a defect in the object. What is the likely effect of the defect?,A,A
DS-MVTec/transistor/image/misplaced/009.png,Is there any defect in the object?,B,B
DS-MVTec/transistor/image/misplaced/009.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/transistor/image/misplaced/009.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/transistor/image/misplaced/009.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/transistor/image/misplaced/009.png,There is a defect in the object. What could be the effect of this defect?,C,C
DS-MVTec/wood/image/color/000.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/color/000.png,There is a defect in the object. What is the type of the defect?,B,C
DS-MVTec/wood/image/color/000.png,There is a defect in the object. Where is the defect?,D,B
DS-MVTec/wood/image/color/000.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/color/000.png,There is a defect in the object. What is the potential effect of the defect?,B,B
DS-MVTec/wood/image/color/001.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/color/001.png,There is a defect in the object. What is the type of the defect?,D,C
DS-MVTec/wood/image/color/001.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/color/001.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/wood/image/color/001.png,There is a defect in the object. What could be the cause of the defect?,C,C
DS-MVTec/wood/image/color/002.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/color/002.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/color/002.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/color/002.png,There is a defect in the object. What is the appearance of the defect?,B,B
DS-MVTec/wood/image/color/002.png,There is a defect in the object. What is the effect of the defect on the wood veneer?,A,A
DS-MVTec/wood/image/color/003.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/color/003.png,There is a defect in the object. What is the type of the defect?,B,A
DS-MVTec/wood/image/color/003.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/color/003.png,There is a defect in the object. What is the appearance of the defect?,A,B
DS-MVTec/wood/image/color/003.png,There are some defects in the object. What effect do the defects have?,C,D
DS-MVTec/wood/image/color/004.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/color/004.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/color/004.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/wood/image/color/004.png,There is a defect in the object. What is the appearance of the defect?,D,D
DS-MVTec/wood/image/color/004.png,There are some defects in the object. How do the defects stand out from the wood surface?,B,B
DS-MVTec/wood/image/color/005.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/color/005.png,There is a defect in the object. What is the type of the defect?,C,D
DS-MVTec/wood/image/color/005.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/color/005.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/color/005.png,There are some defects in the object. How many distinct defects are present in the image?,C,C
DS-MVTec/wood/image/color/006.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/color/006.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/color/006.png,There is a defect in the object. Where is the defect?,C,C
DS-MVTec/wood/image/color/006.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/color/006.png,There is a defect in the object. What is the effect of the defect on the wood grain pattern?,C,C
DS-MVTec/wood/image/color/007.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/color/007.png,There is a defect in the object. What is the type of the defect?,A,A
DS-MVTec/wood/image/color/007.png,There is a defect in the object. Where is the defect?,A,A
DS-MVTec/wood/image/color/007.png,There is a defect in the object. What is the appearance of the defect?,A,A
DS-MVTec/wood/image/color/007.png,There is a defect in the object. How does the defect affect the wood surface?,B,B
DS-MVTec/wood/image/combined/000.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/combined/000.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/combined/000.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/combined/000.png,There is a defect in the object. What is the appearance of the defect?,C,C
DS-MVTec/wood/image/combined/000.png,There are some defects in the object. What are the potential effects of these defects?,C,C
DS-MVTec/wood/image/combined/001.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/001.png,There are some defects in the object. What is the type of the defects?,A,A
DS-MVTec/wood/image/combined/001.png,There are some defects in the object. Where are the defects located in the picture?,B,B
DS-MVTec/wood/image/combined/001.png,There are some defects in the object. What is the appearance of the defects?,B,B
DS-MVTec/wood/image/combined/001.png,There are some defects in the object. What could be the potential effect of these defects?,B,B
DS-MVTec/wood/image/combined/002.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/002.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/combined/002.png,There is a defect in the object. Where are the defects in the picture?,A,D
DS-MVTec/wood/image/combined/002.png,There is a defect in the object. What is the appearance of the defects?,B,B
DS-MVTec/wood/image/combined/002.png,There is a defect in the object. What could be the potential effect of the defects?,A,A
DS-MVTec/wood/image/combined/003.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/003.png,There are some defects in the object. What are the types of the defects?,D,D
DS-MVTec/wood/image/combined/003.png,There are some defects in the object. Where are the defects located in the picture?,C,A
DS-MVTec/wood/image/combined/003.png,There are some defects in the object. What is the appearance of the scratch?,B,B
DS-MVTec/wood/image/combined/003.png,There are some defects in the object. What is the effect of the cluster of markings or residue on the wood surface?,D,D
DS-MVTec/wood/image/combined/004.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/combined/004.png,There is a defect in the object. What is the type of the defect?,B,B
DS-MVTec/wood/image/combined/004.png,There is a defect in the object. Where is the defect?,B,B
DS-MVTec/wood/image/combined/004.png,There is a defect in the object. What is the appearance of the defect?,C,B
DS-MVTec/wood/image/combined/004.png,There are some defects in the object. What is the effect of these defects?,D,D
DS-MVTec/wood/image/combined/005.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/combined/005.png,There are some defects in the object. What are the types of the defects?,A,A
DS-MVTec/wood/image/combined/005.png,There are some defects in the object. Where are these defects in the picture?,B,A
DS-MVTec/wood/image/combined/005.png,There are some defects in the object. What is the appearance of the defects?,B,B
DS-MVTec/wood/image/combined/005.png,There are some defects in the object. What could be the effect of these defects?,A,A
DS-MVTec/wood/image/combined/006.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/combined/006.png,There are some defects in the object. What are the types of the defects?,B,B
DS-MVTec/wood/image/combined/006.png,There are some defects in the object. Where are these defects in the picture?,A,A
DS-MVTec/wood/image/combined/006.png,There are some defects in the object. What is the appearance of the defects?,D,D
DS-MVTec/wood/image/combined/006.png,There are some defects in the object. What could be the potential effect of these defects on the wood's suitability for certain applications?,B,B
DS-MVTec/wood/image/combined/007.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/007.png,There are some defects in the object. What are the types of the defects?,B,D
DS-MVTec/wood/image/combined/007.png,There are some defects in the object. Where are these defects in the picture?,D,D
DS-MVTec/wood/image/combined/007.png,There are some defects in the object. What is the appearance of the defects?,B,B
DS-MVTec/wood/image/combined/007.png,There are some defects in the object. What could be the effect of these defects?,D,D
DS-MVTec/wood/image/combined/008.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/008.png,There are some defects in the object. What types of defects are present?,C,C
DS-MVTec/wood/image/combined/008.png,There are some defects in the object. Where are these defects located in the picture?,D,D
DS-MVTec/wood/image/combined/008.png,There are some defects in the object. What is the appearance of the defects?,A,B
DS-MVTec/wood/image/combined/008.png,There are some defects in the object. What is the potential impact of these defects?,A,A
DS-MVTec/wood/image/combined/009.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/combined/009.png,There are some defects in the object. What are the types of the defects?,C,C
DS-MVTec/wood/image/combined/009.png,There are some defects in the object. Where are these defects in the picture?,A,A
DS-MVTec/wood/image/combined/009.png,There are some defects in the object. What is the appearance of the defects?,D,D
DS-MVTec/wood/image/combined/009.png,There are some defects in the object. What could be the potential effect of these defects?,D,D
DS-MVTec/wood/image/combined/010.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/combined/010.png,There are some defects in the object. What are the types of the defects?,A,A
DS-MVTec/wood/image/combined/010.png,There are some defects in the object. Where are these defects in the picture?,C,B
DS-MVTec/wood/image/combined/010.png,There are some defects in the object. What is the appearance of the defects?,C,C
DS-MVTec/wood/image/combined/010.png,There are some defects in the object. What could be the potential effect of these defects?,D,D
DS-MVTec/wood/image/good/000.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/001.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/002.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/003.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/004.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/005.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/006.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/007.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/008.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/009.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/010.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/011.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/012.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/013.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/014.png,Is there any defect in the object?,B,B
DS-MVTec/wood/image/good/015.png,Is there any defect in the object?,A,A
DS-MVTec/wood/image/good/016.png,Is there any defect in the object?,B,B
